,locations,timeOfDay,stayTime,locationType,placeID,randomized_stay_time,,openHours,parking,diner
203,Port City,Night,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,37.24239768608766,,,,
3517,Port City,Evening,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,115.49978734370708,,,,
3394,Port City,Night,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,123.63740296501757,,,,
2624,Port City,Night,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,97.77081811654566,,,,
202,Port City,Evening,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,47.000326327520376,,,,
201,Port City,Morning,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,41.58541158080365,,,,
2623,Port City,Evening,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,88.27915284698527,,,,
77,Port City,Night,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,112.71945126565801,,,,
1730,Port City,Morning,150,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,159.3081885078779,,,,
863,Port City,Evening,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,71.92155056758861,,,,
1731,Port City,Evening,150,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,158.40012186677112,,,,
864,Port City,Night,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,56.541090822521355,,,,
3414,Port City,Morning,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,103.81355381411097,,,,
3415,Port City,Evening,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,120.19285231950127,,,,
3416,Port City,Night,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,116.8913886170514,,,,
1825,Port City,Morning,150,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,163.46729473432111,,,,
862,Port City,Morning,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,129.32973342037803,,,,
1090,Port City,Night,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,57.28542617888542,,,,
1572,Port City,Evening,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,33.51554456869894,,,,
1803,Port City,Night,150,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,145.13830822048607,,,,
1745,Port City,Evening,150,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,146.10877485257396,,,,
1478,Port City,Morning,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,45.50762407734453,,,,
2684,Port City,Night,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,82.98815540719585,,,,
118,Port City,Evening,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,44.95884003518525,,,,
2359,Port City,Morning,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,112.97848483461401,,,,
2360,Port City,Night,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,89.62058768,,,,
2677,Port City,Evening,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,81.82394091566145,,,,
1882,Port City,Night,150,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,144.26549061931388,,,,
1479,Port City,Evening,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,51.27429778,,,,
245,Port City,Night,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,46.05775615040975,,,,
1480,Port City,Night,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,43.056503729287805,,,,
117,Port City,Morning,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,63.169861246710646,,,,
827,Port City,Morning,200,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,193.73261448388348,,,,
1599,Port City,Evening,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,43.37495352513539,,,,
244,Port City,Evening,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,26.456970498448943,,,,
243,Port City,Morning,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,32.12623292595218,,,,
1707,Port City,Morning,150,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,145.0531187516123,,,,
159,Port City,Morning,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,103.89415114518664,,,,
160,Port City,Evening,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,42.95871843385597,,,,
3482,Port City,Morning,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,116.4739115741309,,,,
3566,Port City,Evening,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,105.21033261351789,,,,
2522,Port City,Morning,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,81.58384032,,,,
3334,Port City,Night,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,131.69657428294727,,,,
1600,Port City,Night,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,42.560022372238336,,,,
828,Port City,Evening,200,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,197.1477465849663,,,,
829,Port City,Night,200,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,206.2146643429403,,,,
161,Port City,Night,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,52.81085841243601,,,,
936,Port City,Evening,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,40.08691901496005,,,,
935,Port City,Morning,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,40.45446452,,,,
3333,Port City,Evening,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,121.05318169064293,,,,
2177,Port City,Night,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,182.0923624193223,,,,
2706,Port City,Night,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,74.40094275,,,,
435,Port City,Night,200,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,210.0143496934545,,,,
434,Port City,Evening,200,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,223.15186023195284,,,,
433,Port City,Morning,200,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,196.93030375526877,,,,
2995,Port City,Evening,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,120.3941855093741,,,,
1238,Port City,Evening,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,46.339792230769774,,,,
2267,Port City,Morning,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,88.68461754050772,,,,
2126,Port City,Night,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,182.0643699462682,,,,
547,Port City,Night,200,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,194.06327442882034,,,,
3124,Port City,Evening,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,130.57652501840866,,,,
2977,Port City,Morning,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,114.08303114482179,,,,
2026,Port City,Evening,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,186.0436248073615,,,,
411,Port City,Evening,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,31.903149481523812,,,,
410,Port City,Morning,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,56.00126808352948,,,,
2778,Port City,Night,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,95.48215368697147,,,,
2285,Port City,Evening,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,92.62055402443423,,,,
2012,Port City,Evening,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,177.2467173262243,,,,
2011,Port City,Morning,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,181.34474050005076,,,,
2960,Port City,Evening,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,119.06667847020066,,,,
2959,Port City,Morning,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,115.5644810390209,,,,
2773,Port City,Night,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,88.02214310371984,,,,
1392,Port City,Evening,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,67.82104060781388,,,,
2772,Port City,Morning,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,87.93564431,,,,
2893,Port City,Night,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,83.77887454747312,,,,
3094,Port City,Morning,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,105.48051368231278,,,,
1266,Port City,Night,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,65.28913920624275,,,,
673,Port City,Morning,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,107.88515695125979,,,,
2807,Port City,Evening,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,93.23817831119968,,,,
482,Port City,Night,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,45.33331919644622,,,,
3046,Port City,Evening,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,123.72114768729112,,,,
2828,Port City,Evening,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,91.16643679809162,,,,
2072,Port City,Morning,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,180.1193042884405,,,,
2084,Port City,Night,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,191.3079781896001,,,,
3069,Port City,Morning,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,135.3605626973477,,,,
3070,Port City,Night,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,106.31880626866808,,,,
1190,Port City,Night,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,63.30256504131431,,,,
2249,Port City,Morning,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,102.65185723936638,,,,
511,Port City,Evening,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,50.67488375493605,,,,
2250,Port City,Evening,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,80.54874030870819,,,,
512,Port City,Night,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,52.91844573975362,,,,
461,Port City,Evening,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,114.67062438424685,,,,
2856,Port City,Evening,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,88.91812245286314,,,,
1307,Port City,Night,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,46.581064936026586,,,,
2106,Port City,Morning,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,194.76718595723585,,,,
1306,Port City,Evening,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,56.20788021569901,,,,
1305,Port City,Morning,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,53.50624824,,,,
716,Port City,Morning,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,59.64555859993565,,,,
717,Port City,Evening,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,67.95109407035528,,,,
1343,Port City,Night,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,115.3998965779592,,,,
1189,Port City,Evening,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,83.92428666854727,,,,
674,Port City,Night,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,35.42388743,,,,
718,Port City,Night,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,74.7551111,,,,
1265,Port City,Evening,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,43.018532231336366,,,,
481,Port City,Evening,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,57.82130076281265,,,,
377,Port City,Evening,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,119.97997094617035,,,,
1139,Port City,Morning,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,62.33451564578968,,,,
1264,Port City,Morning,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,55.222966610665445,,,,
1988,Port City,Morning,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,169.9295147581575,,,,
2183,Port City,Night,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,164.99842643883375,,,,
608,Port City,Night,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,53.554715916188336,,,,
2916,Port City,Evening,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,73.67991195369567,,,,
1411,Port City,Night,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,122.43078266593872,,,,
607,Port City,Evening,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,47.21278083282834,,,,
376,Port City,Morning,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,124.8479100669378,,,,
2182,Port City,Morning,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,175.65519006322853,,,,
2915,Port City,Morning,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,76.63022484,,,,
2163,Port City,Night,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,167.16739194611162,,,,
1140,Port City,Evening,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,66.91121671108236,,,,
2759,Port City,Evening,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,81.91565332075143,,,,
1141,Port City,Night,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,58.98350214102953,,,,
2105,Viharamahadevi Park,Night,180,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,178.58612595490462,,,,
2913,Viharamahadevi Park,Evening,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,77.83562395055391,,,,
3008,Viharamahadevi Park,Night,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,115.35572684969152,,,,
1790,Viharamahadevi Park,Night,150,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,149.05677906406012,,,,
1550,Viharamahadevi Park,Evening,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,53.41082481793444,,,,
1036,Viharamahadevi Park,Night,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,78.42694532765788,,,,
1551,Viharamahadevi Park,Night,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,59.539670888358515,,,,
1667,Viharamahadevi Park,Morning,150,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,156.34266143182052,,,,
525,Viharamahadevi Park,Evening,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,119.75168127489898,,,,
910,Viharamahadevi Park,Morning,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,49.84249822551462,,,,
3481,Viharamahadevi Park,Morning,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,124.4647990301335,,,,
2222,Viharamahadevi Park,Evening,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,94.26687170060154,,,,
1035,Viharamahadevi Park,Evening,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,53.55261145293432,,,,
1668,Viharamahadevi Park,Night,150,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,142.35078659118798,,,,
3588,Viharamahadevi Park,Evening,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,112.14562186764081,,,,
2479,Viharamahadevi Park,Morning,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,88.05027799533067,,,,
1303,Viharamahadevi Park,Evening,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,55.35540152015823,,,,
2553,Viharamahadevi Park,Night,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,95.83948955290464,,,,
2221,Viharamahadevi Park,Morning,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,107.00885712827498,,,,
1304,Viharamahadevi Park,Night,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,39.813508100969855,,,,
3498,Viharamahadevi Park,Evening,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,100.47570327607082,,,,
671,Viharamahadevi Park,Evening,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,57.733942030958985,,,,
672,Viharamahadevi Park,Night,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,122.15498989617323,,,,
2437,Viharamahadevi Park,Night,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,89.60089925672472,,,,
2436,Viharamahadevi Park,Evening,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,91.61136959376309,,,,
2435,Viharamahadevi Park,Morning,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,100.34723269884998,,,,
605,Viharamahadevi Park,Evening,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,71.33539139684689,,,,
1681,Viharamahadevi Park,Evening,150,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,150.1605271889791,,,,
606,Viharamahadevi Park,Night,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,54.755224599588956,,,,
3006,Viharamahadevi Park,Morning,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,132.3945058174434,,,,
912,Viharamahadevi Park,Night,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,44.30407215311513,,,,
2104,Viharamahadevi Park,Evening,180,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,197.48890718039985,,,,
984,Viharamahadevi Park,Evening,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,62.49484749471747,,,,
911,Viharamahadevi Park,Evening,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,40.74383871119132,,,,
3007,Viharamahadevi Park,Evening,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,135.31225113504695,,,,
1549,Viharamahadevi Park,Morning,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,43.43831938611102,,,,
2914,Viharamahadevi Park,Night,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,92.37172736654037,,,,
2413,Viharamahadevi Park,Evening,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,100.63644386642804,,,,
3043,Viharamahadevi Park,Morning,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,135.4466551932999,,,,
3044,Viharamahadevi Park,Evening,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,124.41070843523828,,,,
3444,Viharamahadevi Park,Night,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,132.27139314092202,,,,
3443,Viharamahadevi Park,Evening,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,123.89157010548824,,,,
885,Viharamahadevi Park,Night,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,57.330921741087174,,,,
884,Viharamahadevi Park,Evening,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,53.17225207438547,,,,
2481,Viharamahadevi Park,Night,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,97.56166024723957,,,,
883,Viharamahadevi Park,Morning,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,41.52463996606866,,,,
1052,Viharamahadevi Park,Morning,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,46.022213944723894,,,,
1053,Viharamahadevi Park,Evening,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,59.23186957486773,,,,
1531,Viharamahadevi Park,Night,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,31.56455774,,,,
1054,Viharamahadevi Park,Night,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,135.33182983633583,,,,
3045,Viharamahadevi Park,Night,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,118.68331114557846,,,,
3434,Viharamahadevi Park,Night,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,121.00676348038023,,,,
2176,Viharamahadevi Park,Night,180,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,179.69726297498974,,,,
1221,Viharamahadevi Park,Morning,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,104.02564458184955,,,,
2836,Viharamahadevi Park,Evening,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,76.69186227394829,,,,
983,Viharamahadevi Park,Morning,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,66.35060100930671,,,,
689,Viharamahadevi Park,Night,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,62.18735615214529,,,,
2579,Viharamahadevi Park,Morning,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,91.11375998428693,,,,
1222,Viharamahadevi Park,Evening,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,107.58379440648277,,,,
3452,Viharamahadevi Park,Evening,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,117.52419745972763,,,,
1663,Viharamahadevi Park,Night,150,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,156.16645591570727,,,,
670,Viharamahadevi Park,Morning,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,47.59656884,,,,
2855,Viharamahadevi Park,Night,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,80.61419865934229,,,,
3022,Viharamahadevi Park,Morning,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,120.30958156050019,,,,
156,Viharamahadevi Park,Morning,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,43.79158803049448,,,,
157,Viharamahadevi Park,Evening,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,55.004146035499716,,,,
2480,Viharamahadevi Park,Evening,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,93.95352831674943,,,,
3623,Viharamahadevi Park,Evening,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,110.0315530124839,,,,
510,Viharamahadevi Park,Night,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,34.86087261287139,,,,
158,Viharamahadevi Park,Night,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,38.18194714669696,,,,
509,Viharamahadevi Park,Evening,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,41.96703510394605,,,,
3624,Viharamahadevi Park,Night,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,112.4131551877504,,,,
508,Viharamahadevi Park,Morning,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,51.111094984962925,,,,
2844,Viharamahadevi Park,Evening,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,94.37226678284026,,,,
2843,Viharamahadevi Park,Morning,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,98.11447056500367,,,,
2173,Viharamahadevi Park,Evening,180,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,159.05930265103007,,,,
1223,Viharamahadevi Park,Night,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,119.0593548054992,,,,
688,Viharamahadevi Park,Morning,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,53.207722201377734,,,,
2589,Viharamahadevi Park,Evening,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,83.61836605451876,,,,
2590,Viharamahadevi Park,Night,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,85.92945410817639,,,,
604,Viharamahadevi Park,Morning,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,62.76076082976718,,,,
114,Viharamahadevi Park,Morning,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,58.73242306738763,,,,
116,Viharamahadevi Park,Night,200,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,208.1632325605874,,,,
2462,Viharamahadevi Park,Morning,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,85.83024239293972,,,,
2519,Viharamahadevi Park,Morning,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,87.92085635383505,,,,
2520,Viharamahadevi Park,Evening,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,90.87514364104536,,,,
2521,Viharamahadevi Park,Night,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,73.47676362,,,,
2499,Viharamahadevi Park,Morning,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,89.99380591502226,,,,
645,Viharamahadevi Park,Night,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,67.21313174204047,,,,
2887,Viharamahadevi Park,Morning,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,95.7171033,,,,
561,Viharamahadevi Park,Night,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,53.46120038830996,,,,
3565,Viharamahadevi Park,Night,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,117.23853340758552,,,,
1263,Viharamahadevi Park,Evening,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,49.385275957342785,,,,
985,Viharamahadevi Park,Night,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,65.75958887756317,,,,
560,Viharamahadevi Park,Evening,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,68.38131733052167,,,,
1726,Viharamahadevi Park,Evening,150,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,147.7867686325115,,,,
3554,Viharamahadevi Park,Evening,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,134.69901160118266,,,,
3553,Viharamahadevi Park,Morning,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,126.25455320916875,,,,
