Unnamed: 0,locations,stayTime,placeID,randomized_stay_time,Unnamed: 7,openHours,parking,diner,timeOfDay_Evening,timeOfDay_Morning,timeOfDay_Night,locationType_Beaches and Parks,locationType_Miscellaneous,locationType_Museums and Galleries,locationType_Religious Site,locationType_Shopping Center,"new_place_types_art_gallery,tourist_attraction,point_of_interest,establishment","new_place_types_grocery_or_supermarket,food,point_of_interest,store,establishment","new_place_types_grocery_or_supermarket,food,store,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,food,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,point_of_interest,food,establishment","new_place_types_hindu_temple,place_of_worship,point_of_interest,establishment","new_place_types_locality,political","new_place_types_park,point_of_interest,establishment","new_place_types_park,tourist_attraction,point_of_interest,establishment",new_place_types_premise,"new_place_types_shopping_mall,lodging,shoe_store,store,point_of_interest,establishment","new_place_types_shopping_mall,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,lodging,point_of_interest,store,establishment","new_place_types_shopping_mall,shoe_store,lodging,store,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,store,lodging,point_of_interest,establishment","new_place_types_tourist_attraction,museum,point_of_interest,establishment","new_place_types_tourist_attraction,place_of_worship,point_of_interest,establishment","new_place_types_tourist_attraction,point_of_interest,establishment"
2771,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,96.06968398492288,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1155,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,70.55500913,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1458,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,43.96305941579476,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1391,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,125.96921113393212,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2284,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,91.8885158928976,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2703,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,94.06659669717504,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1371,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,51.74401288371619,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2788,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,84.77888123829325,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1372,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,57.23607215384739,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3123,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,116.98340847369046,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3300,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,114.2102899958956,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3299,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,121.76631108561156,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1167,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,108.86605912285091,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2692,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,98.67796508424816,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2693,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,96.84372808578892,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
740,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,60.79872759076023,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2333,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,81.78899921,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2347,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,103.91211601082544,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3289,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,115.10545494405488,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2346,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,82.78622248300186,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
279,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,69.61772625194125,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1111,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,76.17200955191525,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
280,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,55.85842681174882,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
281,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,54.62817286,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2701,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,95.47303987249924,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
409,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,70.75482403664817,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
408,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,55.348796784736905,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2702,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,108.2837800866657,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
741,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,54.71517011982333,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1895,Viharamahadevi Park,150,ChIJiey0cW5Z4joR3EK-cBauPac,159.37586865711413,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1112,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,67.55688889195639,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1154,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,69.75493861450835,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1435,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,65.08444744730275,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
374,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,64.58857596924729,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3172,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,125.42006333753886,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3210,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,122.57648774418466,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3209,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,123.18246616483998,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2733,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,110.53934313830052,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2734,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,80.49030919963388,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3173,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,118.23176260790146,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3205,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,116.2988821554666,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3174,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,133.6136321173685,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3178,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,114.20629128685418,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
373,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,45.63944958213717,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2742,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,83.81494990785659,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1136,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,50.85346113056939,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1137,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,58.67907143856782,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1138,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,62.53650262448703,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
767,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,35.43971503251247,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3191,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,130.53829458170335,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3190,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,116.66309486030838,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3189,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,130.5785218306074,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1982,Viharamahadevi Park,180,ChIJiey0cW5Z4joR3EK-cBauPac,175.80478045931545,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
344,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,59.87769701528365,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
343,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,112.80655542222536,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
342,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,65.90225594051049,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
375,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,42.12122833829917,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1948,Viharamahadevi Park,180,ChIJiey0cW5Z4joR3EK-cBauPac,192.85906550246887,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1949,Viharamahadevi Park,180,ChIJiey0cW5Z4joR3EK-cBauPac,179.3312079382396,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2296,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,81.41522310271812,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3239,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,118.75892904212856,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3238,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,116.99964748553624,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2297,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,92.11017744693685,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2724,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,94.65433301163335,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2298,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,81.54034016996398,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1408,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,23.84322754791437,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1409,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,52.59714319379572,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1944,Viharamahadevi Park,180,ChIJiey0cW5Z4joR3EK-cBauPac,162.68197760393397,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
