Unnamed: 0,locations,stayTime,locationType,placeID,randomized_stay_time,"new_place_types_art_gallery,tourist_attraction,point_of_interest,establishment","new_place_types_grocery_or_supermarket,food,point_of_interest,store,establishment","new_place_types_grocery_or_supermarket,food,store,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,food,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,point_of_interest,food,establishment","new_place_types_hindu_temple,place_of_worship,point_of_interest,establishment","new_place_types_locality,political","new_place_types_park,point_of_interest,establishment","new_place_types_park,tourist_attraction,point_of_interest,establishment",new_place_types_premise,"new_place_types_shopping_mall,lodging,shoe_store,store,point_of_interest,establishment","new_place_types_shopping_mall,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,lodging,point_of_interest,store,establishment","new_place_types_shopping_mall,shoe_store,lodging,store,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,store,lodging,point_of_interest,establishment","new_place_types_tourist_attraction,museum,point_of_interest,establishment","new_place_types_tourist_attraction,place_of_worship,point_of_interest,establishment","new_place_types_tourist_attraction,point_of_interest,establishment",timeOfDay_Evening,timeOfDay_Morning,timeOfDay_Night
156,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,43.79158803,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
157,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,55.00414604,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2480,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,93.95352832,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3623,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,110.031553,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
510,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,34.86087261,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
158,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,38.18194715,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
509,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,41.9670351,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3624,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,112.4131552,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
508,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,51.11109498,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2844,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,94.37226678,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2843,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,98.11447057,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2173,Viharamahadevi Park,180,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,159.0593027,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1223,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,119.0593548,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
688,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,53.2077222,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2589,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,83.61836605,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2590,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,85.92945411,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
604,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,62.76076083,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
114,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,58.73242307,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
116,Viharamahadevi Park,200,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,208.1632326,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2462,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,85.83024239,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2519,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,87.92085635,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2520,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,90.87514364,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2521,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,73.47676362,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2499,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,89.99380592,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
645,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,67.21313174,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2887,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,95.7171033,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
561,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,53.46120039,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3565,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,117.2385334,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1263,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,49.38527596,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
985,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,65.75958888,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
560,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,68.38131733,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1726,Viharamahadevi Park,150,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,147.7867686,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3554,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,134.6990116,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3553,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,126.2545532,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
72,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,125.5454263,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
73,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,48.60000905,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
618,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,51.92463464,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3597,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,123.6157591,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
619,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,57.94821938,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2463,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,87.15708644,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
957,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,40.10777602,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
966,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,55.59729997,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
965,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,40.94456383,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2468,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,105.6430769,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
643,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,52.65373813,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1635,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,47.62702537,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2154,Viharamahadevi Park,180,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,173.5477469,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2153,Viharamahadevi Park,180,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,169.0476843,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1634,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,59.52055789,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1633,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,49.296476,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1701,Viharamahadevi Park,150,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,127.5256464,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2464,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,111.9305237,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2152,Viharamahadevi Park,180,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,171.1056557,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3589,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,99.76969265,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
592,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,44.37859868,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2500,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,69.1316934,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1713,Viharamahadevi Park,150,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,151.6924504,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
593,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,43.50172916,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
644,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,68.26757882,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2958,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,130.3098838,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2203,Viharamahadevi Park,180,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,154.9894531,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
74,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,117.7478122,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
559,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,64.06700093,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1598,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,130.1059215,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
546,Viharamahadevi Park,200,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,192.6516749,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3524,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,103.2554896,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
545,Viharamahadevi Park,200,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,195.8292998,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1752,Viharamahadevi Park,150,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,145.449782,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2124,Viharamahadevi Park,180,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,191.6509278,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2542,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,83.9888977,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1302,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,69.0404501,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
544,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,139.1003225,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1571,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,104.0508359,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2994,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,127.157023,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
934,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,45.89918843,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1763,Viharamahadevi Park,150,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,146.0798107,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2932,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,114.5252252,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2931,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,111.5693629,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2495,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,81.77464782,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
